State,State_Code,District,District_Code,Block,Block_Code,Program,School,School_Code,student_ID,student_Name,Father_Name,Roll_Number,Class,Mobile,password
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002091,Student490,Father490,091,7,9515625793,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002092,Student491,Father491,092,7,9588964354,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002093,Student492,Father492,093,6,9132295690,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002094,Student493,Father493,094,6,9283444409,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002095,Student494,Father494,095,7,9398708483,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002096,Student495,Father495,096,7,9586796795,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002097,Student496,Father496,097,8,9482284777,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002098,Student497,Father497,098,8,9619142828,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002099,Student498,Father498,099,8,9251076423,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002100,Student499,Father499,100,6,9757500927,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002101,Student500,Father500,101,6,9743114187,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002102,Student501,Father501,102,6,9116838564,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002103,Student502,Father502,103,7,9339696658,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002104,Student503,Father503,104,8,9952676099,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002105,Student504,Father504,105,7,9872283267,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002106,Student505,Father505,106,7,9785682584,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002107,Student506,Father506,107,6,9983796913,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002108,Student507,Father507,108,7,9933877705,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002109,Student508,Father508,109,7,9482981209,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002110,Student509,Father509,110,7,9398839018,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002111,Student510,Father510,111,6,9722304254,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002112,Student511,Father511,112,7,9400431793,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002113,Student512,Father512,113,7,9776701076,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002114,Student513,Father513,114,7,9960388617,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002115,Student514,Father514,115,8,9220927682,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002116,Student515,Father515,116,6,9433776419,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002117,Student516,Father516,117,6,9321833387,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002118,Student517,Father517,118,7,9373129053,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002119,Student518,Father518,119,8,9410598786,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002120,Student519,Father519,120,8,9901711041,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002121,Student520,Father520,121,6,9806045502,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002122,Student521,Father521,122,7,9546624962,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002123,Student522,Father522,123,7,9726190364,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002124,Student523,Father523,124,7,9133230993,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002125,Student524,Father524,125,6,9711665512,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002126,Student525,Father525,126,8,9387584139,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002127,Student526,Father526,127,7,9640567425,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002128,Student527,Father527,128,8,9196350854,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002129,Student528,Father528,129,6,9214117059,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002130,Student529,Father529,130,8,9865950873,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002131,Student530,Father530,131,6,9951271159,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002132,Student531,Father531,132,6,9910745638,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002133,Student532,Father532,133,6,9527785653,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002134,Student533,Father533,134,7,9995243259,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002135,Student534,Father534,135,8,9648041595,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002136,Student535,Father535,136,7,9484050763,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002137,Student536,Father536,137,6,9967728702,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002138,Student537,Father537,138,6,9372664871,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002139,Student538,Father538,139,7,9754719716,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002140,Student539,Father539,140,7,9257799896,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002141,Student540,Father540,141,6,9803883583,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002142,Student541,Father541,142,7,9135163316,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002143,Student542,Father542,143,7,9137169555,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002144,Student543,Father543,144,8,9943126766,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002145,Student544,Father544,145,7,9375798532,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002146,Student545,Father545,146,7,9297161522,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002147,Student546,Father546,147,6,9339679945,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002148,Student547,Father547,148,6,9431220209,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002149,Student548,Father548,149,6,9350957160,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002150,Student549,Father549,150,8,9543225368,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002151,Student550,Father550,151,6,9402074366,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002152,Student551,Father551,152,6,9776448249,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002153,Student552,Father552,153,6,9801151276,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002154,Student553,Father553,154,7,9324587694,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002155,Student554,Father554,155,8,9874264925,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002156,Student555,Father555,156,7,9603286142,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002157,Student556,Father556,157,6,9874742245,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002158,Student557,Father557,158,7,9509521243,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002159,Student558,Father558,159,6,9498448913,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002160,Student559,Father559,160,6,9835528025,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002161,Student560,Father560,161,7,9721607142,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002162,Student561,Father561,162,7,9221992532,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002163,Student562,Father562,163,7,9845476018,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002164,Student563,Father563,164,7,9234827171,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002165,Student564,Father564,165,6,9479079940,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002166,Student565,Father565,166,7,9554640960,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002167,Student566,Father566,167,8,9470902316,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002168,Student567,Father567,168,6,9234417388,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002169,Student568,Father568,169,6,9716613738,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002170,Student569,Father569,170,7,9561104681,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002171,Student570,Father570,171,8,9409660709,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002172,Student571,Father571,172,8,9828177317,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002173,Student572,Father572,173,8,9650742218,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002174,Student573,Father573,174,8,9353237155,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002175,Student574,Father574,175,6,9220534480,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002176,Student575,Father575,176,8,9753171519,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002177,Student576,Father576,177,7,9263427661,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002178,Student577,Father577,178,6,9966459716,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002179,Student578,Father578,179,8,9242581687,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002180,Student579,Father579,180,6,9203018534,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002181,Student580,Father580,181,7,9243364092,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002182,Student581,Father581,182,7,9401279446,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002183,Student582,Father582,183,6,9655333454,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002184,Student583,Father583,184,8,9539291684,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002185,Student584,Father584,185,8,9385011959,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002186,Student585,Father585,186,8,9809551052,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002187,Student586,Father586,187,8,9914311582,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002188,Student587,Father587,188,6,9709703147,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002189,Student588,Father588,189,6,9452492511,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002190,Student589,Father589,190,7,9266470143,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002191,Student590,Father590,191,6,9476710416,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002192,Student591,Father591,192,7,9692490553,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002193,Student592,Father592,193,6,9808112377,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002194,Student593,Father593,194,6,9173668161,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002195,Student594,Father594,195,8,9373309441,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002196,Student595,Father595,196,8,9770654480,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002197,Student596,Father596,197,7,9113337875,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002198,Student597,Father597,198,6,9777743928,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002199,Student598,Father598,199,8,9496172654,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002200,Student599,Father599,200,8,9610545410,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002201,Student600,Father600,201,8,9277234492,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002202,Student601,Father601,202,6,9636185014,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002203,Student602,Father602,203,8,9337451316,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002204,Student603,Father603,204,8,9304964249,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002205,Student604,Father604,205,6,9599435445,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002206,Student605,Father605,206,7,9822442776,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002207,Student606,Father606,207,7,9349247498,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002208,Student607,Father607,208,6,9115921554,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002209,Student608,Father608,209,7,9952491568,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002210,Student609,Father609,210,6,9856787482,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002211,Student610,Father610,211,8,9471799452,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002212,Student611,Father611,212,6,9750953940,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002213,Student612,Father612,213,7,9917025528,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002214,Student613,Father613,214,6,9442141715,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002215,Student614,Father614,215,8,9852267941,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002216,Student615,Father615,216,6,9306146606,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002217,Student616,Father616,217,8,9558346989,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002218,Student617,Father617,218,7,9461375123,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002219,Student618,Father618,219,7,9113161786,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002220,Student619,Father619,220,7,9411391280,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002221,Student620,Father620,221,7,9181674810,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002222,Student621,Father621,222,7,9719263215,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002223,Student622,Father622,223,8,9102450946,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002224,Student623,Father623,224,7,9416741665,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002225,Student624,Father624,225,7,9724290903,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002226,Student625,Father625,226,7,9931707132,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002227,Student626,Father626,227,6,9555686588,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002228,Student627,Father627,228,6,9227125268,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002229,Student628,Father628,229,7,9225154095,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002230,Student629,Father629,230,7,9987217547,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002231,Student630,Father630,231,8,9433513565,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002232,Student631,Father631,232,8,9514847446,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002233,Student632,Father632,233,6,9221556769,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002234,Student633,Father633,234,7,9899432871,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002235,Student634,Father634,235,7,9564029797,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002236,Student635,Father635,236,8,9511095216,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002237,Student636,Father636,237,8,9858185737,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002238,Student637,Father637,238,6,9877164473,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002239,Student638,Father638,239,7,9568383114,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002240,Student639,Father639,240,7,9327586850,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002241,Student640,Father640,241,6,9481023040,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002242,Student641,Father641,242,8,9528658572,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002243,Student642,Father642,243,7,9936214373,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002244,Student643,Father643,244,8,9223640366,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002245,Student644,Father644,245,6,9456169455,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002246,Student645,Father645,246,7,9164950638,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002247,Student646,Father646,247,8,9853144168,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002248,Student647,Father647,248,6,9124044674,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002249,Student648,Father648,249,6,9420501709,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002250,Student649,Father649,250,8,9580535721,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002251,Student650,Father650,251,8,9669618714,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002252,Student651,Father651,252,7,9269340028,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002253,Student652,Father652,253,6,9778330373,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002254,Student653,Father653,254,6,9704340146,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002255,Student654,Father654,255,7,9655971517,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002256,Student655,Father655,256,6,9468081790,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002257,Student656,Father656,257,6,9440707238,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002258,Student657,Father657,258,6,9421147166,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002259,Student658,Father658,259,8,9681907633,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002260,Student659,Father659,260,8,9478846225,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002261,Student660,Father660,261,7,9812068122,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002262,Student661,Father661,262,8,9927976673,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002263,Student662,Father662,263,8,9459873377,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002264,Student663,Father663,264,6,9800202744,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002265,Student664,Father664,265,6,9539913866,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002266,Student665,Father665,266,8,9414856278,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002267,Student666,Father666,267,6,9326472299,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002268,Student667,Father667,268,6,9396495730,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002269,Student668,Father668,269,6,9440307150,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,Composite UPS Mahrajganj,002,09273001002270,Student669,Father669,270,8,9460517499,1234
